date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:00:22	44078/44078	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/hero-circle-left.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/hero-circle-left.png	(from https://novastraders.com/)
15:00:23	23539/23539	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/hero-right-top.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/hero-right-top.png	(from https://novastraders.com/)
15:00:23	821655/821655	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/bb/a11.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/a11.png	(from https://novastraders.com/)
15:00:23	824/824	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/hero-right-bottom.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/hero-right-bottom.svg	(from https://novastraders.com/)
15:00:24	796/796	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Apr%202026%2014:00:24%20GMT	https://novastraders.com/www.livecoinwatch.com/static/lcw-widget.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/www.livecoinwatch.com/static/lcw-widget.js	(from https://novastraders.com/)
15:00:24	679/679	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/migrate-shape-1.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/migrate-shape-1.svg	(from https://novastraders.com/)
15:00:25	1230/1230	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/plus-rounded.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/plus-rounded.svg	(from https://novastraders.com/)
15:00:25	4416/4416	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/migrate-frame.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/migrate-frame.svg	(from https://novastraders.com/)
15:00:26	1112/1112	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/line-wave.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/line-wave.svg	(from https://novastraders.com/)
15:00:27	21072/21072	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/line-red-top.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/line-red-top.png	(from https://novastraders.com/)
15:00:27	2334421/2334421	---M--	200	added ('OK')	image/gif	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/bb/btcgif2.gif	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/btcgif2.gif	(from https://novastraders.com/)
15:00:27	1303/1303	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/line-red.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/line-red.svg	(from https://novastraders.com/)
15:00:28	7565/7565	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/frame.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/frame.svg	(from https://novastraders.com/)
15:00:28	364937/364937	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/bb/ak004.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/ak004.png	(from https://novastraders.com/)
15:00:28	2554/2554	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home5/icon-4.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home5/icon-4.png	(from https://novastraders.com/)
15:00:29	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/reseller-hosting.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/reseller-hosting.html	(from https://novastraders.com/)
15:00:29	2415/2415	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home5/icon-5.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home5/icon-5.png	(from https://novastraders.com/)
15:00:29	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/cloud-hosting.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/cloud-hosting.html	(from https://novastraders.com/)
15:00:30	2860/2860	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home5/icon-6.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home5/icon-6.png	(from https://novastraders.com/)
15:00:30	1238/1238	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/dedicated-server.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/dedicated-server.html	(from https://novastraders.com/)
15:00:30	61745/61745	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/bb/dyp001.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/dyp001.png	(from https://novastraders.com/)
15:00:31	1072/1072	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/section-curve.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/section-curve.png	(from https://novastraders.com/)
15:00:31	238948/238948	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/consult-man.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/consult-man.png	(from https://novastraders.com/)
15:00:31	13502/13502	---MCZ	200	added ('OK')	text/javascript	etag:%2238902f4101faf6484092471298453b40%22	https://s3.tradingview.com/external-embedding/embed-widget-screener.js	C:/Users/USER/Desktop/Trader/expertradersfx/s3.tradingview.com/external-embedding/embed-widget-screener.js	(from https://novastraders.com/)
15:00:32	30513/30513	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/service-shape.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/service-shape.png	(from https://novastraders.com/)
15:00:32	880/880	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/quote-icon.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/quote-icon.svg	(from https://novastraders.com/)
15:00:33	8992/8992	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-1.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-1.png	(from https://novastraders.com/)
15:00:33	945/945	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/five-star.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/five-star.svg	(from https://novastraders.com/)
15:00:33	8377/8377	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-2.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-2.png	(from https://novastraders.com/)
15:00:34	6270/6270	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-3.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-3.png	(from https://novastraders.com/)
15:00:34	8674/8674	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-4.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-4.png	(from https://novastraders.com/)
15:00:34	972/972	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/three-star.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/three-star.svg	(from https://novastraders.com/)
15:00:35	6722/6722	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-5.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-5.png	(from https://novastraders.com/)
15:00:35	7201/7201	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/client-6.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/client-6.png	(from https://novastraders.com/)
15:00:36	652/652	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home2/shape/service-left-circle.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home2/shape/service-left-circle.svg	(from https://novastraders.com/)
15:00:37	81125/81125	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2004:54:04%20GMT	https://novastraders.com/bb/main.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/main.png	(from https://novastraders.com/)
15:00:37	1642/1642	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home2/shape/service-right-bottom.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home2/shape/service-right-bottom.svg	(from https://novastraders.com/)
15:00:38	796/796	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2009%20Apr%202026%2014:00:38%20GMT	https://novastraders.com/index-2.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/index-3.html	(from https://novastraders.com/)
15:00:38	33893/33893	---M-Z	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2004:23:28%20GMT	https://novastraders.com/testimonials.html	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/testimonials.html	(from https://novastraders.com/)
15:00:39	1380939/1380939	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/bb/pex2.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/bb/pex2.png	(from https://novastraders.com/)
15:00:39	519/519	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/visa.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/visa.png	(from https://novastraders.com/)
15:00:39	836/836	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/mastercard.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/mastercard.png	(from https://novastraders.com/)
15:00:39	718/718	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/payoneer.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/payoneer.png	(from https://novastraders.com/)
15:00:40	731/731	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/paypal.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/paypal.png	(from https://novastraders.com/)
15:00:40	89500/89500	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/jquery.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/jquery.min.js	(from https://novastraders.com/)
15:00:40	18555/18555	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/popper.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/popper.min.js	(from https://novastraders.com/)
15:00:41	60062/60062	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/bootstrap.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/bootstrap.min.js	(from https://novastraders.com/)
15:00:41	2301/2301	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/easing.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/easing.min.js	(from https://novastraders.com/)
15:00:42	143025/143025	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/swiper.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/swiper.min.js	(from https://novastraders.com/)
15:00:42	24103/24103	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/massonry.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/massonry.min.js	(from https://novastraders.com/)
15:00:42	95799/95799	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/bootstrap-slider.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/bootstrap-slider.js	(from https://novastraders.com/)
15:00:43	62297/62297	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/magnific-popup.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/magnific-popup.js	(from https://novastraders.com/)
15:00:43	19258/19258	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/waypoints.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/waypoints.js	(from https://novastraders.com/)
15:00:44	1067/1067	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/counterup.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/counterup.js	(from https://novastraders.com/)
15:00:44	35445/35445	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/vendors/isotop.pkgd.min.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/vendors/isotop.pkgd.min.js	(from https://novastraders.com/)
15:00:45	14905/14905	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/js/app.js	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/js/app.js	(from https://novastraders.com/)
15:00:46	104544/104544	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-brands-400.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-brands-400.woff2	(from https://novastraders.com/assets/css/main.css)
15:00:46	180148/180148	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-brands-400.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-brands-400.ttf	(from https://novastraders.com/assets/css/main.css)
15:00:47	23900/23900	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-regular-400.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-regular-400.woff2	(from https://novastraders.com/assets/css/main.css)
15:00:47	60380/60380	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-regular-400.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-regular-400.ttf	(from https://novastraders.com/assets/css/main.css)
15:00:47	126828/126828	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-solid-900.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-solid-900.woff2	(from https://novastraders.com/assets/css/main.css)
15:00:48	4956/4956	---M--	200	added ('OK')	font/woff2	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-v4compatibility.woff2	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-v4compatibility.woff2	(from https://novastraders.com/assets/css/main.css)
15:00:48	10556/10556	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-v4compatibility.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-v4compatibility.ttf	(from https://novastraders.com/assets/css/main.css)
15:00:48	303480/303480	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/fonts/fa-solid-900.ttf	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/fonts/fa-solid-900.ttf	(from https://novastraders.com/assets/css/main.css)
15:00:48	1609/1609	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home2/shape/curve-line.svg	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home2/shape/curve-line.svg	(from https://novastraders.com/assets/css/main.css)
15:00:49	1252/1252	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/title-shape-left.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/title-shape-left.png	(from https://novastraders.com/assets/css/main.css)
15:00:49	1290/1290	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/title-shape-right.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/title-shape-right.png	(from https://novastraders.com/assets/css/main.css)
15:00:49	6713/6713	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/home2/badge.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/home2/badge.png	(from https://novastraders.com/assets/css/main.css)
15:00:50	740/740	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/circle-double-half.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/circle-double-half.png	(from https://novastraders.com/assets/css/main.css)
15:00:50	469/469	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/gm-title-left.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/gm-title-left.png	(from https://novastraders.com/assets/css/main.css)
15:00:50	453/453	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/gm-title-right.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/gm-title-right.png	(from https://novastraders.com/assets/css/main.css)
15:00:51	438/438	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/about-title-shape.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/about-title-shape.png	(from https://novastraders.com/assets/css/main.css)
15:00:51	2106/2106	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Feb%202026%2003:20:33%20GMT	https://novastraders.com/assets/img/shapes/gm-subtitle.png	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/assets/img/shapes/gm-subtitle.png	(from https://novastraders.com/assets/css/main.css)
15:00:52	16958/16958	---M-Z	200	added ('OK')	image/x-icon	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/favicon.ico	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/favicon.ico	(from https://novastraders.com/account/login)
15:00:59	436870/436870	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202026%2003:22:51%20GMT	https://novastraders.com/account/assets/css/apps.css?ver=1.1.0	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account/assets/css/appsf488.css	(from https://novastraders.com/account/login)
15:01:00	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2009%20Apr%202026%2014:01:00%20GMT	https://novastraders.com/account	C:/Users/USER/Desktop/Trader/expertradersfx/novastraders.com/account.5d.delayed	(from https://novastraders.com/account/login)
